row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,DOM_Interlab_LCMS_Lab012_A5M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab_LCMS_Lab012_A5M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab_LCMS_Lab012_A5M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab_LCMS_Lab012_A15M_Pos_MS2_rep1_5uL.mzML Peak area,DOM_Interlab_LCMS_Lab012_A15M_Pos_MS2_rep3_5uL.mzML Peak area,DOM_Interlab_LCMS_Lab012_PPLBlank_Pos_MS2_rep1.mzML Peak area,DOM_Interlab_LCMS_Lab012_A45M_Pos_MS2_rep2_5uL.mzML Peak area,DOM_Interlab_LCMS_Lab012_A45M_Pos_MS2_rep1_5uL.mzML Peak area,DOM_Interlab_LCMS_Lab012_A15M_Pos_MS2_rep2_5uL.mzML Peak area,DOM_Interlab_LCMS_Lab012_M_Pos_MS1_rep3.mzML Peak area,DOM_Interlab_LCMS_Lab012_M_Pos_MS1_rep2.mzML Peak area,DOM_Interlab_LCMS_Lab012_M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab_LCMS_Lab012_A45M_Pos_MS2_rep3_5uL.mzML Peak area,
10575,456.18783582514953,5.44724,,,,,,,,,,,11525.64,14296.512,55725.26,39695.55,334696.4,0,27143.006,57011.203,24345.496,0,0,97679.086,59930.0,
10819,456.245791441198,5.5160613,,,,,,,,,,,0,0,0,3217.0234,3558.0454,0,102615.78,111463.695,3428.4033,0,0,0,110895.11,
23779,457.3497546951377,12.549044,,,,,,,,,,,6146.4634,5455.754,9884.4,26019.156,342273.0,0,337712.47,250969.56,325272.84,0,0,3094.4558,281434.47,
13877,458.27680262096385,6.4625196,,,,,,,,,,,127337.99,36483.203,100942.555,220735.95,182262.94,0,366391.8,378633.6,180457.9,117243.164,0,189623.77,336812.12,
21874,458.3479355895213,11.44306,,,,,,,,,,,304077.78,280033.78,266960.4,341850.53,349227.6,18057.756,362937.1,314067.28,327398.6,241389.83,252744.5,299207.25,341445.88,
21728,458.3841545222155,11.366233,,,,,,,,,,,72749.5,34528.633,31194.836,363074.6,228469.45,115863.54,247592.95,410077.03,284427.6,22639.262,27134.498,14870.17,227987.66,
9479,458.7887436417981,5.1784897,,,,,,,,,,,0,0,0,0,0,74699.664,0,0,0,0,0,0,2036.2361,
24006,459.26580201085295,12.971981,,,,,,,,,,,10900.07,20680.568,35993.992,272721.97,271912.3,0,285258.62,259468.06,102923.14,28898.068,28631.553,32676.816,316806.03,
4592,459.2821350238322,4.122942,,,,,,,,,,,144013.83,152428.02,126731.266,277754.06,260619.52,28101.486,288296.94,289081.72,312661.3,96195.92,110304.586,200000.94,263641.3,
18907,460.27062536543076,9.892182,,,,,,,,,,,2217.201,0,2953.9507,0,0,666675.7,0,1999.9689,0,0,0,0,0,
7318,460.2770974831952,4.7203937,,,,,,,,,,,151113.25,137888.72,136379.03,260256.64,230748.39,0,203958.05,190670.9,234736.17,121186.47,0,216784.28,190907.78,
3853,460.31323385057095,3.9475682,,,,,,,,,,,43416.793,42414.758,26448.338,151354.31,245681.83,0,192588.23,161752.5,186720.8,0,0,4655.1343,226353.1,
12841,461.1812800290385,6.0936747,,,,,,,,,,,43511.594,21042.47,65455.793,46211.05,38434.26,0,85204.73,93322.63,189240.34,0,0,42807.734,73921.8,
12073,461.18147578841524,5.8652434,,,,,,,,,,,19967.05,8537.189,37227.062,42549.457,29158.996,0,64597.188,101378.266,69969.72,0,0,62125.81,348259.25,
14926,461.18154397784787,6.8456445,,,,,,,,,,,56662.414,0,21064.258,116345.91,892486.6,0,11553.42,0,84172.36,0,0,15349.857,0,
14447,461.1823028576958,6.652893,,,,,,,,,,,18492.613,11763.445,62533.844,0,29334.855,0,226849.36,209700.03,44327.348,9753.679,0,61806.16,73338.234,
15364,461.21862781395254,7.0932875,,,,,,,,,,,18131.566,11857.522,60267.816,21541.203,28079.955,0,75117.02,576955.1,37596.83,10283.895,0,77216.625,91535.63,
8725,462.25008843346825,5.0265737,,,,,,,,,,,13286.161,119114.07,97870.97,142129.64,137537.25,0,74037.69,84037.625,164205.39,4525.3965,0,149106.38,105019.51,
17820,462.344402798618,9.037158,,,,,,,,,,,110514.484,92640.28,113047.586,96749.805,69148.8,0,147734.9,124243.58,82513.23,94977.54,0,180984.14,135668.9,
20948,463.13018437215555,11.0681,,,,,,,,,,,3553.721,5388.612,2929.0435,0,0,192526.34,0,0,0,11780.336,8359.15,37802.547,1851.5659,
12114,463.159971428884,5.895718,,,,,,,,,,,51978.414,67588.875,10267.061,553835.2,713952.75,0,10568.301,0,47978.28,0,0,0,0,
9561,463.1608208116443,5.219055,,,,,,,,,,,0,7593.3623,46127.37,10939.547,12898.434,0,588666.9,70598.12,80873.9,3244.6143,0,63276.996,777983.06,
10976,463.1615559888727,5.5754128,,,,,,,,,,,0,0,48210.52,0,13119.561,0,353284.53,88816.305,66895.06,9441.777,0,374712.78,46031.273,
24051,463.4146435113665,13.130826,,,,,,,,,,,8684.889,20570.068,7788.3003,424258.7,0,0,71262.88,39671.73,0,0,0,0,23590.512,
8707,465.1763802810111,5.027078,,,,,,,,,,,0,9460.631,56710.805,22273.057,36752.32,0,72923.55,27474.053,66670.87,0,0,31739.979,455651.25,
15350,465.17694892829047,7.0569315,,,,,,,,,,,108229.56,98834.49,83636.69,133308.4,785997.9,0,8640.3545,9712.891,38871.34,0,0,0,8783.504,
19310,465.2526320372462,10.233541,,,,,,,,,,,0,0,27735.691,0,0,0,693238.1,655808.9,20266.672,0,0,193735.42,259061.1,
19261,465.2527816841044,10.207446,,,,,,,,,,,0,0,28049.621,0,0,0,251900.7,212267.16,9924.978,0,6587.2803,17562.129,652102.94,
23809,465.39397687809026,12.579498,,,,,,,,,,,16418.996,7008.335,18229.418,292196.72,62321.85,0,45181.83,424517.47,427171.62,0,0,0,451188.06,
24616,465.43066649563883,14.552248,,,,,,,,,,,8843.821,5928.453,17269.088,231909.34,205912.55,0,300118.28,260888.5,221524.9,0,0,0,212904.12,
17164,466.31813981324774,8.468053,,,,,,,,,,,82684.46,76010.305,75836.35,103531.95,103471.21,0,168935.11,172048.9,102122.46,46691.336,0,85136.875,182073.55,
24152,466.4108952039695,13.349678,,,,,,,,,,,2888.573,1246.2721,1877.1095,15732.068,9044.5,0,188260.14,216962.77,21094.44,0,0,0,85411.766,
14508,467.0310507002591,6.679604,,,,,,,,,,,396685.03,372774.38,416150.1,510853.12,557274.8,0,203811.73,191852.34,574247.94,247906.73,0,427025.7,210406.3,
9341,467.1548597172123,5.1684637,,,,,,,,,,,43915.406,36284.508,31459.355,321618.22,458840.84,0,0,9323.842,125383.69,0,0,0,14114.11,
10070,467.1554775023446,5.329256,,,,,,,,,,,36898.57,55203.812,55682.8,76338.84,72855.73,0,24651.51,38242.83,126728.375,0,0,0,12860.832,
12678,467.1932407023649,6.058034,,,,,,,,,,,21858.363,0,55774.74,17906.25,18291.334,0,43997.43,83744.42,69293.61,53517.17,0,119821.19,693525.9,
14434,467.1943680902634,6.6556134,,,,,,,,,,,0,0,78417.3,0,15853.504,0,228428.64,62167.49,63643.695,55444.32,21588.502,123332.734,77208.4,
9480,467.30064280856675,5.199461,,,,,,,,,,,2541.1929,0,0,0,0,279367.66,0,0,0,0,0,0,0,
19183,467.33799318313163,10.140563,,,,,,,,,,,2823.7666,6475.3965,2030.1613,13674.935,5596.3477,0,128775.65,145475.28,3475.7031,0,0,0,110372.766,
22711,467.37237166874837,11.763245,,,,,,,,,,,4864.4614,5786.5107,6066.3223,148003.95,200699.48,0,744658.8,533761.4,162335.03,0,0,2176.4084,665877.5,
20848,467.373560674738,11.038142,,,,,,,,,,,91938.05,70122.67,26745.137,155362.52,87021.445,0,795273.06,772207.7,94199.23,0,0,0,435591.62,
9510,468.1880511091647,5.2142777,,,,,,,,,,,19228.574,6520.5938,59086.227,26782.986,7446.207,0,42949.67,37421.066,163199.4,5823.174,0,52660.543,202653.5,
17606,468.3104247058651,8.851782,,,,,,,,,,,393394.47,384510.25,354717.7,428403.28,318355.28,0,707744.0,741696.7,367862.44,337674.7,0,509178.12,687354.06,
19280,468.36948601317476,10.208657,,,,,,,,,,,3303.4272,10680.207,4788.1646,4765.701,20264.121,0,254263.94,280078.7,22123.35,0,0,0,259337.28,
22180,468.38983721982396,11.539474,,,,,,,,,,,969205.3,985572.75,1637773.1,2644392.2,2665722.5,224299.02,596603.0,2428460.0,2616781.8,688446.94,801568.8,1090308.9,2557049.8,
21583,468.38997311499776,11.334422,,,,,,,,,,,318265.44,677072.7,288544.75,551458.44,533015.5,1156397.2,2509119.0,514680.44,638001.6,729465.0,777298.7,1044295.06,515610.66,
17124,468.9798005132579,8.430798,,,,,,,,,,,287531.2,283998.0,310590.53,442722.12,469745.72,0,489368.2,498721.25,441995.72,437351.47,0,649109.1,524737.1,
14481,469.02785016501326,6.6804056,,,,,,,,,,,506262.9,499168.4,69936.22,381822.06,372834.44,0,0,16162.967,346849.6,0,0,0,57643.215,
14461,469.0288363919159,6.6663284,,,,,,,,,,,0,52804.14,545458.75,730127.2,725756.56,0,301253.44,276736.88,751893.0,326574.75,0,582653.25,280859.56,
19897,469.35354620961385,10.571892,,,,,,,,,,,33633.906,31501.318,33049.42,68414.94,25793.96,0,522811.25,529602.8,56343.594,0,0,0,522336.72,
18698,469.35441759380075,9.770213,,,,,,,,,,,0,0,2917.1655,2960.6338,0,0,148731.12,162538.88,6917.6016,0,0,0,146427.9,
7334,470.16631996758815,4.735342,,,,,,,,,,,35556.137,104682.08,7888.1953,25959.885,61623.652,0,8259.381,0,18111.914,0,0,0,7211.866,
17261,470.26607748127316,8.618835,,,,,,,,,,,0,0,2587.3953,18105.469,14982.135,0,145414.95,141123.25,17497.482,0,0,0,152249.2,
15839,470.2661587397838,7.3346004,,,,,,,,,,,0,0,0,15436.857,7233.1514,0,149006.03,149128.94,12739.461,0,0,0,157656.33,
88,470.8901592740383,0.9465484,,,,,,,,,,,30752.135,27964.092,26348.537,73882.42,76351.93,2443.502,67641.164,75177.34,72304.64,24466.738,23987.916,39150.773,72777.94,
20315,471.33196054956943,10.809764,,,,,,,,,,,304094.66,318785.3,273824.94,185031.23,163748.7,172933.67,193143.03,183293.12,181415.5,632263.94,959649.25,0,181592.06,
20312,471.33376754517485,10.814681,,,,,,,,,,,0,0,163794.1,20179.281,0,0,0,0,14426.334,0,0,954763.06,0,
403,472.1930227025751,1.6811715,,,,,,,,,,,0,0,0,14749.215,7628.136,0,36869.176,35583.99,13692.416,0,0,0,51156.164,
18564,473.312059117336,9.6674795,,,,,,,,,,,2801.482,2245.6753,11267.447,63436.77,12364.436,0,278474.84,284773.75,31372.816,0,0,0,303705.1,
20283,473.38410637102606,10.79427,,,,,,,,,,,17742.596,18872.877,10332.627,25655.906,17142.45,0,190536.45,220034.0,15077.055,0,0,0,207103.23,
8062,474.25637190157175,4.88652,,,,,,,,,,,89723.766,72889.46,80060.63,129704.79,123940.99,0,137351.11,135558.25,123128.2,54018.027,0,119396.734,142086.6,
10017,474.29121895804894,5.310008,,,,,,,,,,,0,0,0,0,0,58335.84,0,0,0,0,0,2878.1743,0,
14877,475.19830683865763,6.8356986,,,,,,,,,,,51260.68,0,57955.688,71871.21,22511.506,0,89191.516,44340.637,57993.79,3946.355,0,0,516111.44,
17637,475.23471632280615,8.910417,,,,,,,,,,,45061.395,41583.363,0,22725.46,36953.47,0,32047.758,39403.387,210141.34,13080.556,0,38811.984,47330.79,
17370,475.2914572092059,8.660407,,,,,,,,,,,10528.92,10239.857,18110.691,20705.262,26299.826,0,282176.3,29822.383,21294.707,0,0,0,42300.88,
6280,475.3277493875885,4.504227,,,,,,,,,,,23319.81,68329.31,46363.13,268242.94,285350.5,0,345611.8,335949.56,267662.78,79908.24,79319.6,140583.36,325107.97,
19195,475.32779615713116,10.144862,,,,,,,,,,,90751.73,103901.2,96917.94,265205.06,192213.02,0,1291239.9,1245674.2,216561.17,0,0,0,1284921.6,
17511,476.256459731113,8.795443,,,,,,,,,,,137143.2,120197.42,24234.04,159141.0,87869.23,0,15456.315,0,94178.36,0,0,0,0,
17515,476.2575507014861,8.791278,,,,,,,,,,,21454.719,27859.422,137016.03,43779.7,117940.56,0,126979.28,130974.68,137701.28,107572.68,0,172281.84,135193.97,
4577,476.3082511143182,4.120479,,,,,,,,,,,689731.44,675811.4,698572.8,1286656.5,1220320.5,253587.14,1213142.1,1250624.5,1217520.0,0,0,1204000.5,1235534.9,
18265,476.36003320612616,9.4122305,,,,,,,,,,,313256.0,316892.7,310875.16,235000.28,147305.34,0,209362.64,198069.75,176153.39,251451.12,0,454833.75,195391.38,
132,476.9070617882652,0.9582139,,,,,,,,,,,91224.83,78477.55,67955.02,216209.95,216738.81,55955.492,229957.3,224435.12,204568.55,134878.92,136631.72,153632.34,241197.72,
13217,477.17599274859236,6.2066865,,,,,,,,,,,69288.04,60534.152,0,985178.25,67566.59,0,8199.993,10750.467,41097.51,0,0,16815.707,11461.098,
10178,477.1766333615994,5.3518076,,,,,,,,,,,16633.965,18215.46,171303.16,8691.416,11444.103,0,76875.55,71090.06,35115.883,0,0,39788.125,383580.78,
11824,477.1767786220398,5.7898383,,,,,,,,,,,9427.531,7970.0005,120376.5,29682.938,15573.312,0,36996.67,77015.85,35808.145,0,0,38386.434,456988.22,
13415,477.17697331104114,6.2950134,,,,,,,,,,,12680.01,0,81194.85,77415.984,26718.53,0,46247.547,259945.61,616413.2,0,0,34787.45,80500.31,
16544,477.2137279938681,7.7999306,,,,,,,,,,,54534.184,91683.72,70960.875,82384.14,95794.695,0,47720.74,59210.36,937442.06,0,0,26094.18,63170.086,
16697,479.11257059959087,7.939714,,,,,,,,,,,191273.47,181614.55,172034.16,151360.5,79154.555,0,0,2201.249,136131.92,0,0,0,1952.5316,
16675,479.11492913318585,7.9266257,,,,,,,,,,,0,0,47692.562,0,0,0,0,2201.249,10898.492,151960.17,157256.83,282194.38,0,
11793,479.1553043116256,5.7998853,,,,,,,,,,,0,59438.836,46060.492,55732.758,528910.2,0,7170.2466,8665.859,21447.035,0,0,0,12500.93,
14048,479.19397580027515,6.5363655,,,,,,,,,,,0,0,106073.17,15696.488,21336.973,0,97803.66,47838.62,101864.82,45252.49,5433.049,718070.75,102973.02,
19580,479.33822361668655,10.37022,,,,,,,,,,,4770.2666,2858.8872,5182.9146,5506.669,2912.0796,0,309209.2,362204.0,15377.783,0,0,0,193582.25,
20929,480.157317166326,11.074589,,,,,,,,,,,0,0,0,0,0,54539.38,0,0,0,1078.6516,0,6775.0723,0,
22496,480.36821463163744,11.675906,,,,,,,,,,,2551.1807,0,0,0,0,0,276356.47,299462.03,2383.1504,0,0,0,290648.66,
18950,480.3696133347303,9.925779,,,,,,,,,,,6556.2573,4838.282,10834.256,51277.582,27931.05,0,379431.9,360914.5,37013.05,0,0,0,367186.34,
24417,480.42650820020083,14.009828,,,,,,,,,,,759.1399,0,0,5316.9346,6392.115,0,80420.91,317624.38,9443.193,0,0,0,278461.28,
9750,480.8014981284482,5.258088,,,,,,,,,,,0,0,0,0,0,56991.52,0,0,0,0,0,0,0,
10797,481.1701478860796,5.523141,,,,,,,,,,,53611.613,61754.45,51935.15,90682.945,155499.69,0,0,11278.883,76080.54,0,0,0,0,
12202,481.1705486070752,5.915067,,,,,,,,,,,65155.957,62081.035,42222.152,103345.93,528237.44,0,0,0,105420.39,0,0,0,0,
11846,481.1705646860024,5.7917128,,,,,,,,,,,47627.062,84824.164,84358.74,670684.3,25751.3,0,0,13876.59,111188.05,0,0,0,11330.337,
10565,481.17175610357907,5.4481997,,,,,,,,,,,0,14751.871,74266.67,67555.83,19687.79,0,66679.48,29372.672,39456.348,5557.6177,0,67738.73,699193.75,
20317,481.35292934807825,10.819319,,,,,,,,,,,23535.0,17252.553,4567.378,169544.84,114152.85,0,847653.75,562703.44,130378.35,0,0,0,850935.8,
19449,481.35377489623465,10.31392,,,,,,,,,,,26502.328,34987.816,54343.543,99023.18,50245.97,0,827327.44,834968.44,76464.805,0,0,0,708222.7,
18442,481.3541467332442,9.532021,,,,,,,,,,,0,0,12618.147,19535.83,8594.121,0,289519.66,288043.44,27503.113,0,0,0,299733.72,
24068,481.4256826072467,13.182171,,,,,,,,,,,7898.017,8921.506,1738.3774,39627.61,275463.75,0,49597.566,31160.059,43261.082,0,0,0,205704.02,
23483,482.3838635177996,12.24136,,,,,,,,,,,4318.9814,2196.1143,2632.8904,10351.7,2353.5742,0,683275.3,677458.3,0,0,0,0,666363.8,
19535,482.385282203299,10.36144,,,,,,,,,,,58092.402,49412.332,56806.215,216838.44,136179.5,0,1774496.2,1640690.9,141761.52,0,0,0,1721050.9,
18497,482.3856757363498,9.594451,,,,,,,,,,,0,0,2880.1096,23043.732,22049.893,0,253685.12,257081.27,18046.371,0,0,0,236906.48,
22841,482.4044495920239,11.821158,,,,,,,,,,,88139.85,1904846.6,1918905.2,4795376.5,1191711.9,2616097.8,1394232.8,4583678.0,1185175.5,2307647.5,2506374.0,2647023.8,1325569.6,
24298,482.40553833178177,13.742177,,,,,,,,,,,280252.44,15953.359,50635.316,193044.38,188499.7,33767.79,158235.52,142681.44,115399.766,55731.137,56975.152,69653.18,209632.34,
23851,482.4055405630192,12.648322,,,,,,,,,,,110208.81,77024.945,44558.016,243971.52,255651.27,61679.297,224836.12,228479.6,242183.81,68314.36,63043.56,79862.125,260590.5,
14261,483.1873909970062,6.6056995,,,,,,,,,,,89520.234,501821.94,32338.54,71925.5,494838.34,0,3836.564,23300.29,77138.97,0,0,0,23495.297,
14516,483.18808362966627,6.6880198,,,,,,,,,,,25540.686,15771.292,82094.61,20530.898,100020.32,0,40274.63,35378.203,447381.03,28131.775,0,0,91248.266,
24753,483.2572904407325,14.604457,,,,,,,,,,,50636.598,51462.438,56695.848,327655.12,100647.52,0,320042.12,91475.97,115624.37,0,0,0,100312.05,
15534,483.3237589982329,7.1751647,,,,,,,,,,,419143.47,467097.34,442667.06,562641.94,596358.6,0,540104.9,541033.6,569781.94,279690.72,0,489999.5,534007.5,
20149,483.36856185045264,10.738767,,,,,,,,,,,208313.95,218254.92,225130.17,301055.84,188395.8,0,2433195.2,2501782.5,229513.53,0,0,0,2382406.5,
18923,483.36941095131635,9.906429,,,,,,,,,,,34660.117,46717.934,44109.844,83362.97,37600.566,0,689155.1,713246.9,59282.668,0,0,0,697492.06,
17793,485.15974446962196,9.022719,,,,,,,,,,,148458.73,114063.02,128869.66,238840.9,218911.08,0,8374.609,16145.609,200077.8,0,0,0,14175.73,
9140,485.16854285627016,5.124615,,,,,,,,,,,0,0,25343.309,7782.8115,8553.845,0,320151.4,244535.95,69256.33,18799.146,3849.4016,26231.688,323435.75,
20232,485.28949189850493,10.775551,,,,,,,,,,,35632.086,31188.643,0,31599.973,261354.06,0,540906.4,552343.25,277568.97,10338.615,13550.085,0,565105.5,
6663,485.37212995074225,4.579538,,,,,,,,,,,65966.484,57104.215,59912.53,98973.875,66936.8,0,59040.617,58403.746,93467.33,27284.64,3554.2432,68802.305,55617.47,
506,486.2088269370181,1.996861,,,,,,,,,,,62074.75,56711.2,60172.6,179304.97,182054.3,0,98954.73,86515.54,192396.16,21597.71,15785.446,84624.29,99509.86,
16209,486.3081881619865,7.554382,,,,,,,,,,,23750.04,40494.45,69263.47,115769.61,31000.71,0,221635.16,241215.28,110153.32,7090.046,0,41179.664,222218.86,
22758,487.3600003650594,11.791919,,,,,,,,,,,2489.9282,2387.3564,0,370761.9,355299.12,1312.642,96298.83,258238.11,278397.8,1113.106,1387.9152,15277.328,66218.23,
11785,488.27158316219965,5.7910204,,,,,,,,,,,161164.44,147659.19,165314.14,206248.69,204245.62,0,98675.266,98648.52,191783.8,0,0,173174.17,118215.34,
20329,488.35858382344924,10.819172,,,,,,,,,,,2663544.2,2461468.5,2439067.8,1498621.8,1298385.4,1773929.6,1428828.6,1421749.5,1279115.0,8961859.0,1.3257436E7,0,1388361.1,
20313,488.3599120104058,10.816815,,,,,,,,,,,0,0,1269121.5,377450.16,111118.84,0,0,0,114058.31,1304946.1,0,1.047317E7,0,
15247,490.31836951042516,7.018511,,,,,,,,,,,484458.56,488446.0,498495.16,627761.3,533764.44,0,645884.94,649322.5,600458.2,322910.4,0,569572.7,564041.94,
12078,491.19130480105986,5.8766427,,,,,,,,,,,50816.74,62572.23,30947.05,170396.34,51563.094,0,15705.924,34666.387,49214.08,0,0,0,24936.98,
12938,491.19136364075933,6.129219,,,,,,,,,,,65049.69,39164.84,27608.098,61343.75,36438.316,0,23067.096,0,97333.81,0,0,0,52206.496,
12718,491.19137217750006,6.0544577,,,,,,,,,,,40186.477,26753.9,39745.254,133246.0,49812.793,0,18298.707,0,59968.754,0,0,14609.053,12062.097,
13347,491.191570528258,6.2794876,,,,,,,,,,,61412.504,54666.934,54034.06,417164.8,112753.67,0,12507.655,12065.654,43205.75,0,0,0,13214.805,
15092,491.19207450532684,6.944809,,,,,,,,,,,76578.82,86699.47,63288.652,117838.95,671682.56,0,9756.344,47187.926,69089.97,0,0,0,0,
11875,491.1924783798272,5.812909,,,,,,,,,,,0,0,28294.738,28142.58,34922.008,0,66280.24,68642.83,19739.02,0,0,37979.016,177380.44,
11291,491.19248114756454,5.658916,,,,,,,,,,,0,14913.947,0,19264.312,18954.82,0,67562.63,82426.195,21579.316,2743.4058,0,47785.547,25437.014,
12414,491.1927238790021,5.9681406,,,,,,,,,,,0,0,50490.76,46759.906,13230.375,0,361422.88,84279.64,60943.13,0,0,74441.02,219711.73,
17270,493.12782354695304,8.626794,,,,,,,,,,,471029.12,198257.83,238350.45,185061.95,390293.78,0,2221.8755,0,168761.2,0,0,0,1920.612,
17289,493.1304949152062,8.638319,,,,,,,,,,,0,0,126848.62,0,0,0,0,0,0,371599.1,359970.03,666573.5,1920.612,
10999,493.17021992194867,5.5636425,,,,,,,,,,,34169.477,39291.93,41904.78,23408.527,203677.77,0,13283.752,12404.224,74778.18,0,0,0,11974.105,
11963,493.1704763010921,5.8524175,,,,,,,,,,,34543.035,40070.406,59264.45,551745.1,63098.875,0,12391.666,9564.877,66141.625,0,0,0,18452.807,
10204,493.17152868975506,5.37599,,,,,,,,,,,22167.596,20844.088,45622.387,0,27078.277,0,690110.94,458246.66,45947.504,0,0,50001.344,58356.78,
499,493.2036243019688,1.8839345,,,,,,,,,,,16214.023,54696.637,22283.127,69799.516,76048.086,0,2920.563,1085.7957,65337.836,27136.066,7375.9434,89706.37,1956.8997,
962,493.2049189376066,3.0459914,,,,,,,,,,,106848.59,103034.94,109278.055,515090.1,563776.25,0,1722757.0,1708668.0,546251.56,0,1563.4547,10278.023,1728253.0,
20322,493.31431941103074,10.815601,,,,,,,,,,,159831.84,178737.81,172992.48,370328.44,420351.25,60305.246,217907.67,283622.44,376958.03,380210.7,576187.44,0,249257.58,
17902,494.32649080387677,9.098931,,,,,,,,,,,33904.586,36143.71,32243.502,51839.668,40407.164,0,164564.64,176892.1,57940.934,3133.1829,0,52857.434,163308.48,
17787,495.143585156668,9.014655,,,,,,,,,,,251340.25,254672.92,97175.44,127761.016,198084.38,0,0,2301.5713,172563.94,0,0,0,0,
17756,495.14594287222116,9.0050955,,,,,,,,,,,0,0,235691.98,0,0,0,0,2301.5713,13662.176,116057.87,179182.34,291940.1,0,
13311,495.1866494884541,6.258849,,,,,,,,,,,65551.125,62809.234,67011.734,838867.94,122525.836,0,9757.098,9556.917,96474.17,0,0,0,11308.041,
13926,495.18683718193734,6.480672,,,,,,,,,,,90306.24,66883.43,85785.36,104158.164,901147.6,0,12171.814,10669.998,88001.266,0,0,0,0,
8433,495.1872885232216,4.963092,,,,,,,,,,,6202.301,8145.0625,21357.744,12997.594,17170.998,0,54321.45,177681.03,28699.9,0,0,32937.914,142064.83,
18028,495.3329750223175,9.26706,,,,,,,,,,,0,0,0,4211.7617,10528.142,0,251605.47,246418.05,8614.781,0,0,0,267869.78,
19107,495.3409716497254,10.063476,,,,,,,,,,,0,0,0,0,0,60308.734,0,0,0,0,0,0,0,
21183,495.36870336267515,11.16769,,,,,,,,,,,41361.453,27119.727,58271.4,268304.44,176248.02,0,1036877.06,1184133.8,137155.11,0,0,0,1111654.2,
19221,495.3693730141726,10.157778,,,,,,,,,,,15140.754,14838.571,13970.27,71020.25,35913.227,0,575478.94,606803.7,69447.484,0,0,0,522284.34,
18385,496.34165005617473,9.495108,,,,,,,,,,,113534.66,115704.06,94295.28,53087.246,14062.882,0,143084.75,124444.0,29822.982,76544.48,0,169359.66,119077.06,
23493,496.417656382982,12.246835,,,,,,,,,,,60986.2,831542.44,95256.52,282254.94,0,0,0,0,94799.57,22677.113,18828.188,1256266.9,259619.75,
23613,496.4195329602662,12.356682,,,,,,,,,,,851084.8,82882.7,78341.38,628455.2,638509.75,158774.45,2866305.8,2595504.5,2668265.0,0,0,0,2703943.0,
23842,496.4210811567931,12.625088,,,,,,,,,,,103559.63,274680.47,99526.5,302700.2,302778.94,32892.863,257062.02,229966.39,312097.22,71631.805,69358.58,109116.59,314313.25,
17949,497.15957892306454,9.164038,,,,,,,,,,,176361.83,178473.06,194966.64,310925.94,274021.0,0,3105.2031,4780.3105,299385.1,1235.6079,0,0,0,
22427,497.3835906407898,11.646003,,,,,,,,,,,138699.62,134641.92,123519.61,329059.6,189985.77,0,2471335.0,2609518.2,193413.75,0,0,0,2363932.8,
19907,497.38477904769013,10.57534,,,,,,,,,,,72808.82,82613.766,75181.91,199422.53,108181.33,0,1083124.6,1087634.6,103825.4,0,0,0,1027955.94,
18955,498.3805500336488,9.927215,,,,,,,,,,,0,0,8080.627,8385.5625,6382.985,0,169088.34,187095.58,8016.701,0,0,0,173727.97,
6244,498.40296148197257,4.497693,,,,,,,,,,,28253.387,37078.43,22728.916,77797.88,111480.95,0,127783.6,107796.42,64629.816,0,0,0,129890.16,
148,498.90147490322784,0.9664144,,,,,,,,,,,83233.086,75968.94,65746.734,267547.7,233293.48,170069.6,274885.97,263193.12,221706.23,146234.67,159062.3,183266.05,268217.72,
24772,498.9016610268204,14.6250925,,,,,,,,,,,2830.7703,0,4183.4644,18114.236,22081.398,10848.486,21764.068,14851.054,25841.3,2211.921,2036.7075,10111.001,30098.895,
18186,499.1752374750682,9.370795,,,,,,,,,,,216348.72,234673.4,153527.02,305870.62,292165.53,0,6432.0283,8062.5176,322603.2,0,0,0,6781.3525,
16353,500.381180886736,7.6881776,,,,,,,,,,,468312.78,501918.0,473733.34,514351.28,503723.03,11077.567,436493.3,430883.12,532320.75,292109.8,0,551919.2,436532.06,
23494,500.39348677140515,12.252377,,,,,,,,,,,2925.7673,13291.479,2998.9922,6223.0586,12830.764,0,523955.06,482933.47,11164.018,0,0,0,499675.1,
19555,500.3959050231316,10.369478,,,,,,,,,,,22295.773,23584.043,18039.547,71578.85,56431.883,0,641924.44,665207.75,58365.586,0,0,0,676842.2,
23552,500.46611952546505,12.291327,,,,,,,,,,,7835.7656,13211.697,4535.8145,0,0,0,207149.52,289223.66,0,0,0,0,216298.45,
21616,502.37419001393,11.321519,,,,,,,,,,,338380.28,287084.06,278775.34,400944.12,393009.0,17392.418,336252.0,334712.53,436280.7,230675.27,192753.34,365264.6,402076.16,
429,503.18841208360413,1.7527736,,,,,,,,,,,0,0,0,41373.18,44301.062,0,124711.195,126005.76,47766.85,0,0,0,131709.2,
5257,503.3083623108248,4.27805,,,,,,,,,,,90323.914,83326.46,90276.016,170116.03,178430.5,24464.385,157900.47,157889.83,177928.67,55379.008,58751.945,110580.55,165515.9,
